"training_completed","business_division","department","engagement_score","tenure","leadership_score","overtime","incidents","duration_elearning","time_in_title","delta_trainings_last_year","risk_of_leaving","rating"
0,"SB","ZEF",3,9,6.32705678284918,35,1,169,11,4,0.652230773383623,NA
0,"SB","POR",4,9,3.88475101253334,14,1,151,18,4,0.42843905738226,NA
0,"AM","AML",3,7,5.97308452905816,37,1,133,9,5,0.53936659133198,NA
1,"IB","POR",3,12,6.77920007388056,68,2,94,9,4,0.539761619205601,NA
1,"IB","HDO",3,12,5.9916057273902,49,1,76,9,4,0.6163103069938,NA
0,"WM","HDO",3,10,4.89276090145567,41,2,160,14,5,0.476289446767346,NA
1,"IB","POR",4,10,5.87287156626284,47,1,102,16,5,0.593024965030526,NA
1,"AM","POR",3,8,5.57138708994089,27,1,75,16,6,0.409563903868731,NA
1,"AM","ZEF",3,11,8.23389763750734,31,1,128,10,4,0.824327389787994,NA
0,"IB","ABD",2,10,4.32167171352426,48,1,141,14,6,0.483279892777048,NA
1,"AM","HDO",3,9,5.97585749638146,53,1,132,17,5,0.556259535339524,NA
1,"WM","AML",3,11,8.43858507515274,45,1,106,13,4,0.859049044631944,NA
0,"WM","POR",3,13,2.54731846083617,33,2,157,20,5,0.281678948367628,NA
0,"SB","HDO",3,8,4.00260863316761,40,1,150,13,6,0.462699306307055,NA
1,"IB","GHL",3,8,4.70894021643704,58,1,124,21,6,0.37577667253158,NA
1,"SB","POR",3,11,6.62696691270893,47,1,80,8,4,0.579824865303942,NA
1,"WM","ADC",4,10,4.38152795743072,40,1,137,16,4,0.59352361179418,NA
0,"AM","NAP",3,11,6.79404066555818,12,2,113,11,6,0.587429982018924,NA
1,"SB","ABD",3,11,6.8236275577811,30,1,96,12,5,0.749516896034792,NA
1,"IB","ZEF",3,7,4.20298984327802,39,1,58,16,6,0.181554624226998,NA
1,"AM","QHA",3,4,5.76060957454642,61,2,52,16,8,0.325883115738083,NA
1,"IB","HDO",3,9,4.21834431090676,34,1,81,18,5,0.320269557219162,NA
1,"IB","HDO",3,12,4.73667333983643,60,1,125,18,4,0.500348317287562,NA
1,"IB","QHA",3,12,6.15134863662066,33,1,41,13,6,0.560187498321862,NA
0,"IB","QHA",2,10,7.62933863112713,57,2,118,23,6,0.556422825024703,NA
0,"IB","ADC",4,13,3.34438253710819,41,1,194,17,3,0.426384076976214,NA
0,"SB","GLI",3,5,4.74371664235835,35,1,140,18,5,0.432196607421709,NA
1,"WM","ADC",3,14,4.32944614569262,43,1,128,19,4,0.482683131749245,NA
1,"IB","NAP",3,10,7.16912840215668,55,2,64,12,6,0.672498078841556,NA
0,"WM","AML",2,6,6.51879484876105,34,2,143,16,6,0.617435798062081,NA
1,"IB","HDO",4,8,6.66837636807149,49,1,120,15,3,0.50149118952476,NA
1,"SB","QHA",3,9,8.07969472054569,41,1,137,15,3,0.781989187765624,NA
1,"IB","ABD",3,10,7.08728638859509,61,1,63,16,5,0.570517445146541,NA
1,"IB","HDO",4,11,4.90457868682049,12,1,92,8,5,0.63448696158406,NA
1,"SB","ZEF",3,14,5.37551534013129,43,1,150,16,4,0.627429958820676,NA
0,"WM","ZEF",2,13,4.17889265733653,50,1,131,10,5,0.448519545425831,NA
1,"SB","GLI",3,12,4.16109401451411,38,2,121,21,5,0.375860411257209,NA
1,"WM","HDO",4,8,6.16761704091292,58,2,85,8,5,0.404728040059815,NA
1,"IB","AML",3,9,7.70305531390662,16,1,120,12,4,0.682899328826907,NA
1,"SB","HDO",3,10,5.90200973830123,42,2,117,7,5,0.484482113430959,NA
0,"SB","GHL",2,12,5.44731612053892,46,2,170,18,5,0.562906051947106,NA
1,"IB","ADC",3,8,5.46261466812053,33,2,76,20,7,0.247928029996191,NA
0,"AM","AML",3,16,2.09187491074514,37,0,207,24,2,0.53323683662257,NA
1,"WM","QHA",3,8,6.73591542295793,31,1,76,18,6,0.479077789781728,NA
1,"WM","POR",2,12,7.26418561352603,36,1,68,11,5,0.768458245330161,NA
1,"SB","ABD",3,7,4.71233519201854,20,1,84,24,6,0.224167598424597,NA
1,"AM","NAP",4,8,4.97905771991828,24,2,90,16,6,0.351347764184369,NA
1,"WM","HDO",2,10,7.19683121809629,16,2,75,9,6,0.658371811054246,NA
1,"WM","ZEF",4,10,4.16621894736874,49,1,86,16,5,0.430904201210901,NA
1,"IB","ABD",3,10,5.8207551018093,46,1,114,12,5,0.614636955527393,NA
1,"AM","AML",3,12,5.17936609478341,50,1,85,15,4,0.526468232230829,NA
1,"IB","GLI",3,10,6.90899575011051,40,1,82,17,6,0.687611439361161,NA
0,"WM","GHL",4,11,3.63470109002177,63,2,193,15,5,0.46946634050952,NA
1,"WM","AML",3,9,6.38779590639602,39,1,89,13,5,0.613162383635847,NA
0,"AM","QHA",3,8,6.60697455700462,59,2,106,17,6,0.386878615832091,NA
1,"AM","POR",3,9,6.40177365319389,28,2,98,14,6,0.562550084361474,NA
0,"SB","ABD",3,10,5.71402633515867,66,2,157,12,4,0.535382574300803,NA
1,"SB","ADC",2,12,6.82536170898767,29,1,74,8,4,0.626057676877407,NA
1,"AM","NAP",4,11,7.46829445198341,40,1,103,14,2,0.593166411196444,NA
0,"SB","HDO",3,13,4.93535174482691,64,1,167,21,4,0.477917463594195,NA
1,"SB","POR",4,8,6.42424444227809,60,2,95,12,5,0.428051426115462,NA
0,"SB","GHL",2,13,5.39494302722876,42,2,163,16,5,0.570649037912104,NA
1,"SB","ABD",3,10,7.20296040001543,36,2,115,13,5,0.665760308513418,NA
1,"AM","NAP",3,18,5.60701807439677,42,1,105,12,2,0.661306123636595,NA
1,"IB","GHL",3,8,4.9119245683795,26,1,118,9,5,0.604044716103797,NA
1,"IB","AML",3,7,6.71135359691332,53,1,102,14,5,0.563598605386697,NA
0,"SB","GHL",4,10,3.66735266506924,49,2,141,15,5,0.344179698323658,NA
0,"WM","POR",4,7,3.5369627391349,37,1,158,17,5,0.364938585329794,NA
1,"SB","HDO",3,15,5.97955614432484,33,1,144,8,2,0.575028045296427,NA
0,"SB","ABD",2,16,4.38067151728572,32,2,154,12,5,0.480475798456933,NA
1,"SB","AML",3,8,6.46955325787685,47,2,86,17,6,0.537752610094852,NA
1,"IB","GHL",4,13,3.95657493400011,28,1,150,20,4,0.511894117934194,NA
0,"AM","ZEF",3,9,5.6473719402491,37,2,146,11,4,0.501418091226885,NA
0,"AM","GLI",5,9,5.40814004726437,35,1,159,10,3,0.574718628453917,NA
1,"WM","QHA",3,7,3.19709077441637,47,1,158,16,6,0.339433459716359,NA
1,"WM","NAP",3,9,3.48447560392846,51,1,112,20,5,0.287111846077587,NA
0,"SB","NAP",2,14,3.59293202029146,36,1,181,25,4,0.511258267191757,NA
1,"SB","NAP",3,13,6.17646199822399,47,1,81,13,4,0.458811425168851,NA
0,"AM","AML",4,15,3.97343044047122,69,2,197,18,3,0.418179804064461,NA
0,"WM","GHL",3,11,3.6886840219773,43,2,132,17,5,0.293059404541849,NA
0,"AM","ABD",4,6,7.26568815196138,25,1,122,10,4,0.538381239887535,NA
1,"IB","POR",3,7,5.05766595238285,34,1,114,23,5,0.314966118625725,NA
0,"SB","POR",3,10,5.37054533607022,18,1,84,14,6,0.438948574648368,NA
1,"IB","ZEF",3,7,6.03726840873254,44,1,72,16,6,0.453917344641583,NA
1,"IB","GLI",4,10,3.60581650184996,29,1,123,23,5,0.392136136661268,NA
0,"WM","NAP",3,10,4.54528669786427,35,1,158,14,5,0.548335565707972,NA
1,"SB","ADC",3,10,5.35159750683772,59,1,99,8,5,0.568454483625713,NA
0,"AM","AML",2,8,6.96505017544037,35,2,144,22,6,0.584370820302126,NA
1,"AM","POR",4,6,7.65320900969005,43,1,164,16,3,0.598020858788166,NA
1,"IB","ADC",4,10,5.98866787096487,28,1,91,9,4,0.51824681831095,NA
1,"WM","AML",3,8,8.80218642816216,49,1,137,12,3,0.76895392593077,NA
0,"AM","GLI",3,10,4.95928346040421,47,1,149,15,4,0.492891289973874,NA
1,"IB","POR",4,9,3.50122719614705,42,1,123,18,5,0.354030509915059,NA
1,"AM","ADC",4,12,3.75762959061062,25,2,133,21,5,0.339412051424638,NA
1,"IB","QHA",3,15,7.27218711309667,34,1,86,8,2,0.505183375441343,NA
1,"SB","AML",3,11,4.35998691726828,49,2,130,5,4,0.303017548710291,NA
1,"WM","ABD",3,10,3.9027341696089,51,1,119,17,5,0.420395909523343,NA
1,"IB","ZEF",4,10,6.10544589256307,35,2,160,9,4,0.565607608142685,NA
0,"IB","ADC",3,12,3.36049137126479,43,1,185,16,5,0.534967382212904,NA
1,"AM","ADC",3,10,5.74202309873267,29,1,103,16,6,0.551170309410338,NA
1,"SB","AML",3,7,7.35615827730832,41,2,111,12,5,0.55301404909255,NA
1,"AM","ADC",4,13,4.87977346593219,36,2,69,9,4,0.243637208353552,NA
1,"SB","ZEF",2,4,5.46443944237395,26,2,78,19,7,0.311088428428533,NA
1,"AM","HDO",3,10,4.60772930687797,42,1,136,15,4,0.47824496097791,NA
1,"WM","GLI",3,11,3.06917999102305,32,1,173,17,4,0.34827263850214,NA
0,"WM","QHA",3,7,4.38817290330748,50,2,157,9,6,0.489054683862353,NA
0,"IB","ADC",3,7,3.44800970175887,28,2,143,7,6,0.302376488422241,NA
0,"SB","POR",3,11,6.06952298952418,39,2,172,12,4,0.538064663440685,NA
1,"AM","QHA",2,8,6.85926780857792,17,1,103,9,5,0.649579648146485,NA
1,"WM","ADC",3,8,7.98785084174283,21,1,137,14,4,0.773261702177674,NA
1,"AM","ADC",4,9,6.37576668598229,42,2,159,11,4,0.538186347510961,NA
1,"SB","ZEF",4,9,5.21266176034421,53,1,88,15,4,0.359450365420653,NA
1,"IB","POR",3,6,4.19437116748466,53,1,124,20,6,0.367715107092384,NA
1,"SB","ABD",3,14,5.52497824112539,54,1,130,15,4,0.652498681677232,NA
0,"IB","NAP",3,6,4.17667226687158,36,1,149,9,6,0.401573571608089,NA
1,"AM","ABD",2,10,7.27791900642051,41,1,45,14,6,0.603436125341811,NA
1,"SB","AML",4,13,4.3122789642838,32,1,181,18,4,0.623238752344874,NA
1,"WM","ABD",4,11,5.73200933477695,52,2,98,7,5,0.372674268019123,NA
1,"AM","POR",3,10,5.41608443047341,30,2,95,23,5,0.392347089286618,NA
0,"IB","POR",3,6,6.65331449448801,49,2,126,16,7,0.465479041728604,NA
1,"SB","GLI",4,10,4.26745074261651,42,1,127,19,5,0.378248194898466,NA
1,"IB","AML",4,10,5.68304932778511,44,1,134,18,4,0.562941598148806,NA
0,"WM","GHL",5,7,6.54144303793968,28,1,180,6,3,0.584919962857644,NA
1,"SB","QHA",2,6,8.50005021972949,28,2,141,20,6,0.687510629551511,NA
1,"IB","HDO",3,9,6.10714811265879,52,1,50,16,7,0.524721842634978,NA
1,"SB","ADC",3,15,4.50097153954921,19,2,100,19,4,0.404110762493561,NA
1,"AM","ZEF",3,10,6.08920974568838,43,1,65,15,5,0.461474553263417,NA
1,"SB","ZEF",3,14,6.37008328681475,47,1,80,14,4,0.541833846590485,NA
1,"WM","HDO",4,11,5.66728480416906,32,1,133,22,4,0.594417621883747,NA
0,"IB","GLI",4,8,7.63295481074104,37,1,168,6,4,0.791985640758308,NA
0,"WM","HDO",3,11,3.5464423468714,35,2,153,14,5,0.337024775443362,NA
0,"WM","GHL",4,9,6.84894800138562,43,1,142,8,3,0.633236847303838,NA
0,"SB","QHA",3,11,5.42871729040878,42,1,117,15,5,0.410783383905386,NA
1,"WM","HDO",3,9,6.51209424417799,57,1,79,7,5,0.610697356159417,NA
0,"IB","GHL",2,8,6.88985144337298,61,1,152,22,6,0.674055882542715,NA
1,"SB","HDO",3,10,5.47140168760451,35,1,68,17,6,0.504398355380876,NA
1,"SB","ABD",3,11,5.78539969649247,36,1,133,21,5,0.567911100140703,NA
0,"AM","QHA",3,9,4.90943820480743,34,1,113,15,6,0.420245181571462,NA
0,"SB","POR",3,7,5.63340731021286,41,1,136,11,5,0.510447756865337,NA
1,"AM","HDO",4,11,5.95355146967764,47,1,116,15,3,0.600794195593952,NA
1,"WM","ZEF",3,10,8.27187914617508,38,1,155,9,4,0.896202529263943,NA
1,"SB","GHL",4,11,5.29543046361982,34,2,89,8,4,0.369484560440266,NA
1,"AM","NAP",3,12,7.51340811740585,40,1,88,15,4,0.769784626736487,NA
0,"WM","AML",1,17,4.51559808627506,34,1,166,19,5,0.620736468657395,NA
1,"IB","ZEF",4,12,3.67086228141493,56,1,162,15,4,0.531698120174894,NA
1,"WM","GHL",3,7,5.41893496546645,43,1,129,18,6,0.53561999555033,NA
1,"AM","HDO",3,10,6.68352833857222,41,1,71,15,5,0.591995381028973,NA
0,"SB","GHL",3,9,4.2468222532936,33,1,163,16,5,0.550016271423421,NA
1,"WM","AML",4,8,5.68709427100164,51,2,69,11,5,0.334928400386072,NA
1,"AM","GLI",2,12,7.02180597170486,38,1,90,12,4,0.67262190569891,NA
0,"SB","POR",4,9,6.31230203255965,43,2,153,8,4,0.566711294590303,NA
0,"IB","ABD",2,8,6.94448900287338,46,2,140,21,6,0.516491754438024,NA
0,"AM","GLI",3,8,5.24155253122604,67,2,168,8,6,0.532582162827848,NA
0,"WM","GLI",3,10,6.01174873839188,27,2,129,18,6,0.391027554195695,NA
0,"IB","HDO",3,9,6.27241095087764,52,1,150,11,4,0.584385734443192,NA
0,"SB","ZEF",2,12,4.63526190742426,26,2,126,14,6,0.454434585034878,NA
0,"WM","HDO",3,10,4.57860474012068,35,2,143,10,6,0.544074238732689,NA
1,"IB","NAP",4,12,4.03318935467966,41,1,92,12,5,0.433154975779306,NA
1,"IB","ZEF",3,7,7.47307018669494,42,1,127,18,5,0.76938168626612,NA
1,"IB","GLI",3,15,9.09045458942052,32,1,103,8,2,0.717100855199184,NA
0,"SB","ADC",2,14,4.72829258755409,49,2,157,22,5,0.507214591828233,NA
1,"IB","POR",4,9,4.70031037531678,22,2,100,21,6,0.366330331313041,NA
0,"AM","HDO",3,13,4.15206020531621,42,2,189,14,4,0.442452011122014,NA
0,"SB","ADC",3,6,4.80406466329654,28,1,147,13,6,0.536076815968872,NA
0,"WM","HDO",2,10,6.55071662595704,54,2,138,7,6,0.648996003796747,NA
0,"SB","ZEF",3,9,4.5127486505113,27,2,148,14,6,0.477210411520972,NA
1,"AM","QHA",3,11,5.61053692770443,28,1,82,16,5,0.488769153720364,NA
1,"WM","HDO",2,9,6.67132948748323,47,1,76,13,6,0.5359881044103,NA
0,"AM","HDO",2,12,5.57094065465627,21,2,128,14,6,0.527868587760725,NA
1,"WM","ABD",2,9,7.18182757269077,61,2,102,15,6,0.616174174218276,NA
0,"WM","ABD",3,7,4.62207147010456,52,2,101,17,7,0.34988605639713,NA
0,"WM","ADC",3,14,5.30935164819662,30,2,167,12,5,0.569148821495611,NA
1,"SB","QHA",4,11,8.58453353645786,34,1,148,14,3,0.902407701441087,NA
1,"WM","HDO",4,13,6.71049959951169,23,1,155,7,3,0.686560622016815,NA
1,"AM","POR",2,11,6.53790677269186,49,1,123,12,5,0.636999454376415,NA
1,"WM","POR",3,12,4.05823550349976,30,2,104,24,5,0.264830478713168,NA
1,"WM","AML",3,11,6.09571027357749,59,1,78,14,6,0.672197559125676,NA
0,"WM","ABD",2,10,4.81769898304819,35,2,136,11,6,0.355116337957791,NA
1,"AM","GHL",3,6,5.78061402671287,25,1,116,20,6,0.515252200470794,NA
0,"WM","AML",3,14,4.52188283271674,49,2,180,13,4,0.464002101606412,NA
1,"IB","ABD",3,13,4.71106872507642,36,1,115,18,4,0.436293600966849,NA
1,"SB","ADC",3,14,6.99016911695075,49,1,77,9,4,0.69047069929073,NA
0,"SB","AML",4,8,6.48152932958603,58,1,112,9,5,0.589234965316114,NA
1,"SB","ABD",3,12,9.75534942847414,37,1,133,15,3,0.935736358101401,NA
0,"WM","HDO",2,11,5.80848079199847,31,2,133,9,7,0.645454351825471,NA
1,"WM","QHA",3,9,4.55575096148861,42,1,127,17,6,0.487617305521377,NA
1,"AM","ABD",4,10,7.4783312729685,42,1,74,18,3,0.590283414493923,NA
1,"IB","GLI",3,13,6.05516754616485,49,1,114,9,3,0.511148255219438,NA
1,"SB","NAP",2,13,6.79286288075457,48,2,62,10,5,0.52387340122497,NA
0,"AM","QHA",2,9,4.64417864511652,53,2,160,14,6,0.43437591897494,NA
1,"SB","ABD",3,10,6.41410025051425,67,2,123,8,4,0.521915787830829,NA
0,"IB","NAP",4,13,1.97980407046523,33,2,217,19,3,0.205133590408081,NA
1,"WM","POR",4,6,7.48112855394469,35,2,125,13,5,0.548569270845,NA
1,"IB","ADC",3,17,5.61952086687894,34,2,96,3,3,0.450482512317488,NA
0,"WM","ABD",3,9,6.95557905011681,40,1,112,23,5,0.539170533417637,NA
1,"SB","ABD",3,11,5.81200004870458,60,1,85,14,5,0.492172010088679,NA
1,"SB","GLI",2,11,7.04289989380752,43,1,64,14,6,0.5840698454248,NA
0,"WM","POR",3,13,5.9663383509576,12,1,118,15,4,0.583814650558252,NA
0,"IB","NAP",3,7,5.04964387020541,57,2,123,11,6,0.353202387392441,NA
1,"AM","ZEF",3,15,6.2799510872709,62,0,155,13,1,0.749692138267072,NA
1,"WM","HDO",4,13,3.92752435829652,36,1,114,18,4,0.414267401759871,NA
1,"IB","GLI",4,15,3.9897875229934,46,2,95,27,4,0.318893037291072,NA
1,"WM","ADC",3,15,5.04628504815216,42,1,118,18,3,0.473116942105857,NA
1,"IB","ABD",2,12,8.20866277393711,56,1,65,15,5,0.686546559216349,NA
1,"IB","NAP",4,9,4.60127959167939,43,1,36,15,6,0.310562457419772,NA
0,"WM","NAP",3,10,5.64803702553887,33,2,162,20,5,0.599315873633657,NA
0,"SB","GHL",4,12,5.57972063012123,53,2,210,10,2,0.555295351102574,NA
0,"SB","ABD",4,9,5.36998757147029,45,2,128,9,5,0.502915675974091,NA
1,"SB","AML",2,6,4.81493016352332,46,1,113,15,6,0.280410822418645,NA
1,"WM","NAP",4,13,6.09300858099289,40,1,102,13,4,0.711680755088578,NA
1,"IB","POR",3,14,7.41653265976275,33,1,67,15,5,0.679876552823845,NA
1,"IB","HDO",3,14,5.14887614284793,48,1,154,18,3,0.548633310845771,NA
1,"SB","ABD",4,9,2.9917834991296,46,1,141,25,5,0.266035373348128,NA
0,"IB","ABD",4,9,5.12134900306137,59,2,144,10,5,0.503190051647099,NA
0,"IB","GLI",3,9,5.07975975790929,56,2,97,15,6,0.390098019473378,NA
1,"IB","AML",3,11,5.23322632367472,33,1,101,15,5,0.515832117353044,NA
1,"AM","ZEF",3,13,6.53016344666475,40,2,115,9,4,0.528165767020763,NA
1,"AM","HDO",2,10,7.30763155077863,29,1,68,11,5,0.684874892500901,NA
1,"AM","GLI",2,13,5.26880663980422,46,2,77,7,6,0.451082893702006,NA
0,"AM","NAP",2,10,7.06656923907864,69,2,105,15,6,0.444968864204718,NA
1,"SB","QHA",3,10,4.68442833831539,41,1,86,22,5,0.280419820525864,NA
0,"SB","QHA",4,9,6.94124385090628,49,2,131,6,4,0.586336877929122,NA
0,"WM","ABD",3,10,4.76079541027131,18,2,155,15,5,0.498215795180695,NA
1,"AM","AML",4,12,7.59415086379283,57,2,100,7,4,0.59691957042209,NA
0,"WM","ZEF",2,10,5.11695789700019,46,2,133,12,6,0.456550326288215,NA
1,"WM","NAP",2,14,7.75162982070587,33,1,48,11,5,0.777666103491922,NA
1,"AM","GLI",3,8,7.28726380485956,48,1,148,12,5,0.77614167166826,NA
1,"IB","GHL",4,10,4.96799407700199,35,1,90,21,5,0.426720075460799,NA
1,"AM","ADC",4,13,4.56218658687304,40,1,105,23,4,0.399910680302649,NA
1,"IB","AML",4,11,5.79320154199055,40,1,101,14,3,0.524498862947337,NA
1,"IB","GLI",3,12,7.03093472844181,35,1,81,10,4,0.753612898141394,NA
1,"WM","AML",4,12,5.09539942146388,22,1,151,20,4,0.629068463902666,NA
1,"WM","HDO",2,7,6.33847439851176,17,1,85,13,6,0.504218618472269,NA
1,"AM","ZEF",2,5,5.5625268032203,60,1,77,8,7,0.456348627593401,NA
1,"WM","GHL",2,11,5.37767079500296,48,1,41,13,7,0.553122090384761,NA
1,"IB","AML",4,10,3.85094190289166,17,2,132,25,5,0.316283690067738,NA
1,"IB","QHA",3,12,6.45190942530169,27,1,88,14,4,0.684532583441909,NA
1,"AM","AML",4,14,4.85051622961484,48,1,83,20,4,0.411588260529526,NA
1,"IB","GHL",3,12,8.52745589116398,44,1,151,12,2,0.785054358573992,NA
1,"WM","GLI",3,12,7.79190765751084,61,1,82,12,3,0.543853802442623,NA
1,"AM","ZEF",3,9,6.02227626416823,24,1,115,10,5,0.630144953019638,NA
0,"SB","ZEF",3,8,5.07070307450318,64,2,75,12,6,0.364561747097115,NA
1,"IB","QHA",3,11,8.3876588183841,54,1,156,10,2,0.853522159519012,NA
1,"SB","AML",4,8,2.32060706312065,46,2,121,21,6,0.182135698362794,NA
1,"SB","POR",3,11,8.53453231452458,48,2,153,12,3,0.745584259144038,NA
0,"IB","ADC",4,8,4.74353184014347,26,2,136,14,5,0.299631409918614,NA
1,"WM","NAP",2,12,6.76608722538865,40,1,102,17,5,0.62113248880116,NA
0,"WM","ADC",3,14,3.09353539725424,34,2,178,15,5,0.387686575920822,NA
1,"SB","HDO",4,9,5.32646250503381,53,2,116,22,5,0.437819053372096,NA
1,"IB","GHL",3,10,4.92049231527376,47,2,134,19,5,0.446147811871741,NA
1,"AM","ADC",4,9,4.40997053816237,34,1,128,14,3,0.330381555567639,NA
1,"AM","ADC",4,12,4.51792046623042,22,1,126,24,5,0.496274693846647,NA
0,"IB","ABD",3,11,7.14403157376085,50,2,177,7,4,0.768062519769074,NA
1,"WM","ADC",3,12,4.99772996155957,37,1,140,12,4,0.624713608990497,NA
1,"WM","GLI",4,10,6.20869386138455,43,2,163,15,3,0.49751667056939,NA
1,"SB","QHA",4,9,4.88815143830773,66,1,109,16,6,0.530256581294131,NA
1,"WM","QHA",3,12,7.26812137231801,42,2,97,11,4,0.560326203076672,NA
1,"AM","NAP",3,11,5.51085241140183,30,1,67,13,5,0.452962742060055,NA
0,"AM","QHA",2,9,7.82581570075465,47,2,135,19,6,0.715881143550239,NA
0,"SB","NAP",3,13,2.04637284926019,37,2,223,18,4,0.283574384948016,NA
0,"SB","QHA",4,15,4.98068600307826,32,2,151,14,4,0.522120480355324,NA
0,"IB","ZEF",3,11,4.52356227584471,39,2,151,14,4,0.382211051596745,NA
0,"SB","ADC",3,12,4.10591934051083,50,2,202,17,3,0.428325084759259,NA
1,"IB","POR",3,9,7.13887480468885,19,1,115,12,4,0.638510459736548,NA
0,"IB","HDO",3,10,6.93806304201432,54,2,120,12,5,0.566259123583513,NA
0,"AM","ADC",3,14,4.42056337446083,36,2,146,12,5,0.400507025354049,NA
1,"WM","NAP",4,11,3.87031011330557,53,2,107,25,6,0.355491419104636,NA
1,"AM","GLI",2,12,6.61421516922281,41,1,117,12,4,0.682545176311956,NA
1,"WM","GLI",3,9,4.80949656523107,49,1,114,16,5,0.419141808496764,NA
1,"WM","QHA",3,8,5.42632728032725,46,1,85,18,6,0.393514142042014,NA
1,"SB","GLI",3,11,7.31276145153077,42,1,182,12,3,0.892140175522924,NA
1,"SB","ABD",3,16,7.80054548312987,38,1,85,15,4,0.775392000455352,NA
0,"IB","GLI",3,9,5.11335072487048,48,2,131,10,6,0.490953843169451,NA
0,"SB","QHA",3,12,5.2824709571664,11,2,104,15,5,0.533115864701194,NA
0,"IB","NAP",3,8,5.83079852351304,6,2,127,12,6,0.382528944869035,NA
1,"SB","POR",3,12,6.77276684076308,25,1,42,18,5,0.555842388119854,NA
1,"SB","QHA",3,11,7.47479579534597,38,2,68,7,5,0.60405560668856,NA
1,"IB","QHA",2,15,5.82269816168508,50,1,53,5,5,0.580434356529121,NA
1,"AM","ADC",3,10,7.17632670228793,34,1,127,14,4,0.674861643441897,NA
1,"IB","POR",3,13,4.00638973620904,53,2,101,18,5,0.379660931588557,NA
0,"SB","ZEF",3,11,5.42114267568577,31,2,132,13,5,0.447837122869713,NA
1,"AM","ADC",4,10,3.97101862711165,61,1,155,22,4,0.501547555222105,NA
1,"IB","NAP",3,11,7.14155704047638,67,1,83,10,5,0.770648193236943,NA
0,"IB","POR",4,7,5.67570923986171,24,1,154,11,4,0.489799239260736,NA
1,"SB","POR",4,11,4.42740900930212,45,1,118,20,4,0.498002967869783,NA
1,"IB","ZEF",4,10,6.02031942355263,44,2,71,11,5,0.424453800142404,NA
0,"AM","AML",4,12,5.17140206008276,49,2,191,12,4,0.649509308633392,NA
0,"SB","AML",2,14,5.15997092531929,41,2,146,17,5,0.508644254166175,NA
1,"AM","AML",4,14,4.71572941461774,54,1,171,24,3,0.52142663780883,NA
0,"WM","ABD",4,12,5.6487085403137,59,1,140,11,4,0.554229113235406,NA
1,"WM","NAP",4,10,6.89093136602606,64,1,109,8,4,0.559306349470136,NA
1,"IB","GLI",3,8,8.92938295720356,41,1,95,13,5,0.807646287897254,NA
0,"IB","NAP",4,10,6.86266391826055,28,1,199,8,2,0.727256954356052,NA
1,"AM","ADC",3,11,5.24278150538042,39,1,77,12,6,0.531917079129665,NA
0,"WM","POR",2,8,5.44761883089366,63,2,154,12,7,0.521639503341107,NA
1,"AM","ZEF",2,5,5.93401191740231,44,1,60,13,7,0.448956961449729,NA
1,"IB","GLI",3,3,3.76918705258441,41,2,105,18,7,0.238388087740404,NA
1,"WM","HDO",2,10,7.42863795244439,61,1,90,16,5,0.638986925284091,NA
1,"AM","NAP",4,10,6.65149192767761,25,2,56,10,5,0.496157446014822,NA
1,"SB","GHL",2,9,7.21638830915539,21,1,40,7,6,0.597436466411927,NA
0,"AM","ADC",2,12,6.2863216951627,57,2,144,15,5,0.617176218420227,NA
1,"IB","NAP",4,12,6.27062926554272,47,2,129,13,3,0.480400651594234,NA
0,"SB","NAP",2,13,5.44065550848435,46,2,135,19,5,0.462753076491445,NA
1,"AM","GLI",4,13,7.00872885674535,44,1,114,9,2,0.549066403705137,NA
1,"IB","GHL",3,16,5.36734703185509,51,1,107,15,4,0.571385111686601,NA
0,"SB","QHA",2,12,5.83018301800289,51,2,130,12,6,0.462905994286528,NA
1,"SB","NAP",3,15,5.22160564057287,49,2,118,21,4,0.503408528170335,NA
0,"SB","POR",4,12,2.09988311183397,51,2,189,18,4,0.184312041232089,NA
1,"IB","AML",3,12,6.29038905002649,52,2,83,14,5,0.519970285011526,NA
1,"WM","NAP",3,10,7.80577288690084,38,1,93,18,4,0.735942365593898,NA
0,"WM","POR",3,10,8.24580084515337,42,1,173,9,3,0.811043417161631,NA
1,"IB","AML",4,11,4.40599690310336,39,1,61,12,4,0.20330998467743,NA
1,"WM","ZEF",3,9,6.27211922093591,39,1,120,11,4,0.493524148596564,NA
1,"IB","QHA",4,11,5.52273538771021,59,1,62,13,4,0.310875222247313,NA
1,"AM","NAP",4,3,4.37122290494011,50,1,119,15,7,0.402074817201043,NA
1,"WM","HDO",4,8,4.36212470367806,24,1,91,21,6,0.409224369345618,NA
1,"IB","HDO",3,13,6.70430514651013,33,2,88,3,5,0.649012333644832,NA
0,"SB","ZEF",3,16,1.11715214065246,29,2,199,21,4,0.235543803455535,NA
0,"IB","NAP",4,10,4.21159030015127,59,2,195,12,3,0.349552034014809,NA
1,"SB","ABD",4,12,4.1859795166416,49,1,109,17,4,0.379533444351789,NA
1,"AM","NAP",3,11,5.76972167730668,48,1,57,15,5,0.451352818801554,NA
0,"WM","NAP",3,10,4.05996106266627,26,2,170,13,5,0.331809489679953,NA
1,"SB","QHA",3,12,6.77214094688345,23,1,52,10,4,0.547279134605005,NA
1,"WM","NAP",3,13,6.04858797984484,36,1,58,10,4,0.479790588991357,NA
